ID,Block,PlotID,Species,Canopy,Trans,Fire,Snow,S1Tot,S2Tot,S3Tot,Row,Col,Pop,F1,Sp1,Su1,F2,Sp2,Su2,Su2.H,F3,F3.H,Sp3,Sp3.H,Su3.Fl,Su3.Fr,Su3.Sd,Su3.H
2191,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,5,7,CR,,,,,,,,,,,,,,,
2192,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,6,1,SK,,,,,1,1,7,1,8,0,,,,,
2193,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,6,2,SKM,,,,,,,,,,,,,,,
2194,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,6,3,CR,,,,,,1,13,1,12,0,,,,,
2195,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,6,4,SKM,,,,,,,,,,,,,,,
2196,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,6,5,SK,,1,0,0,0,0,,0,,0,,,,,
2197,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,6,6,CR,,,,,,,,,,,,,,,
2198,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,6,7,SKM,,,,,,,,,,,,,,,
2199,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,7,1,CR,,,,,,,,,,,,,,,
2200,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,7,2,SK,,,,,,,,,,,,,,,
2201,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,7,3,CR,,,,,,,,,,,,,,,
2202,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,7,4,SKM,,,,,,,,,,,,,,,
2203,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,7,5,CR,,,,,,,,,,,,,,,
2204,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,7,6,CR,,,,,,,,,,,,,,,
2205,1,8,sj,T,47.45,1,+,248.92,83.82,58.42,7,7,PR,,,,,,,,,,,,,,,
2108,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,1,1,SKM,,,,,,,,,,,,,,,
2109,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,1,2,SK,,1,1,1,0,0,,0,,0,,,,,
2110,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,1,3,SK,,,,,,,,,,,,,,,
2111,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,1,4,SKM,,,,,,,,,,,,,,,
2112,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,1,5,CR,,,,,1,1,5.5,1,6,0,,,,,
2113,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,1,6,PR,,1,0,0,0,0,,0,,0,,,,,
2114,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,1,7,SKM,,,,,1,0,,0,,0,,,,,
2115,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,2,1,CR,,,,,,,,,,,,,,,
2116,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,2,2,CR,,,,,,,,,,,,,,,
2117,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,2,3,SKM,,,,,,,,,,,,,,,
2118,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,2,4,CR,,,,,,,,,,,,,,,
2119,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,2,5,SK,,,,,,,,,,,,,,,
2120,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,2,6,CR,,,,,,,,,,,,,,,
2121,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,2,7,CR,,,,,,,,,,,,,,,
2122,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,3,1,SKM,,,,,,,,,,,,,,,
2123,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,3,2,CR,,,,,,,,,,,,,,,
2124,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,3,3,CR,,,,,,,,,,,,,,,
2125,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,3,4,SKM,,,,,1,1,8,1,9,1,8,,,,
2126,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,3,5,PR,,1,0,0,0,0,,0,,0,,,,,
2127,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,3,6,SKM,,,,,,,,,,,,,,,
2128,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,3,7,SK,,,,,,,,,,,,,,,
2129,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,4,1,SK,,,,,,,,,,,,,,,
2130,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,4,2,CR,,,,,,,,,,,,,,,
2131,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,4,3,SK,1,1,1,1,1,0,,0,,0,,,,,
2132,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,4,4,CR,,,,,,,,,,,,,,,
2133,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,4,5,SKM,,,,,,,,,,,,,,,
2134,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,4,6,SK,1,1,0,0,0,0,,0,,0,,,,,
2135,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,4,7,CR,,,,,,,,,,,,,,,
2136,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,5,1,CR,,,,,,,,,,,,,,,
2137,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,5,2,SKM,1,1,1,0,0,0,,0,,0,,,,,
2138,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,5,3,SKM,,,,,,,,,,,,,,,
2139,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,5,4,CR,,1,1,1,0,0,,0,,0,,,,,
2140,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,5,5,SKM,,,,,,,,,,,,,,,
2141,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,5,6,CR,,,,,,,,,,,,,,,
2142,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,5,7,CR,,,,,,,,,,,,,,,
2143,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,6,1,SKM,,,,,,,,,,,,,,,
2144,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,6,2,SK,,,,,,,,,,,,,,,
2145,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,6,3,CR,,,,,1,0,,0,,0,,,,,
2146,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,6,4,SKM,,,,,,,,,,,,,,,
2147,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,6,5,CR,,,,,,,,,,,,,,,
2148,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,6,6,SKM,,,,,,,,,,,,,,,
2149,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,6,7,SKM,,,,,,,,,,,,,,,
2150,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,7,1,SK,,1,1,1,0,0,,0,,0,,,,,
2151,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,7,2,CR,,,,,,,,,,,,,,,
2152,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,7,3,CR,,,,,,,,,,,,,,,
2153,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,7,4,SK,,,,,,,,,,,,,,,
2154,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,7,5,SKM,,,,,,,,,,,,,,,
2155,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,7,6,CR,,,,,,,,,,,,,,,
2156,1,5,sj,T,47.45,1,A,154.94,45.72,30.48,7,7,PR,,,,,,,,,,,,,,,
2304,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,1,1,CR,,,,,,,,,,,,,,,
2305,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,1,2,SKM,,,,,,,,,,,,,,,
2306,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,1,3,SK,,1,1,1,1,1,4.5,1,3,1,3,,,,
2307,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,1,4,SKM,,,,,,,,,,1,1,,,,
2308,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,1,5,CR,,,,,,,,,,,,,,,
2309,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,1,6,CR,,1,1,1,1,1,6,1,7,1,4,,,,
2310,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,1,7,SK,,1,1,1,1,1,3.5,1,3,1,3,,,,
2311,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,2,1,PR,,,,,,,,,,,,,,,
2312,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,2,2,SKM,,,,,,,,,,,,,,,
2313,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,2,3,SKM,,,,,,,,,,,,,,,
2314,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,2,4,SKM,,,,,,,,,,,,,,,
2315,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,2,5,CR,,,,,,,,,,,,,,,
2316,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,2,6,SKM,,,,,,,,,,,,,,,
2317,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,2,7,SKM,,,,,,,,,,,,,,,
2318,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,3,1,SKM,,,,,,,,,,,,,,,
2319,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,3,2,CR,,,,,,,,,,,,,,,
2320,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,3,3,CR,,,,,1,1,5,1,5,1,6,,,,
2321,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,3,4,SK,,,,,,,,,,,,,,,
2322,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,3,5,SK,,,,,,,,,,,,,,,
2323,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,3,6,SKM,1,1,1,0,0,0,,0,,0,,,,,
2324,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,3,7,CR,,,,,,,,,,,,,,,
2325,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,4,1,SK,,,,,,,,,,,,,,,
2326,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,4,2,SK,1,0,0,0,0,0,,0,,0,,,,,
2327,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,4,3,CR,,,,,,,,,,,,,,,
2328,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,4,4,PR,,,,,,,,,,,,,,,
2329,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,4,5,CR,,,,,1,1,6,1,6,1,5,,,,
2330,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,4,6,SKM,,,,,,,,,,,,,,,
2331,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,4,7,PR,1,1,0,0,0,0,,0,,0,,,,,
2332,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,5,1,SKM,,,,,,,,,,,,,,,
2333,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,5,2,SK,,1,1,1,1,1,2.5,1,6,0,,,,,
2334,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,5,3,CR,,,,,,,,,,,,,,,
2335,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,5,4,SKM,,,,,,,,,,,,,,,
2336,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,5,5,CR,1,1,0,0,0,0,,0,,0,,,,,
2337,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,5,6,SKM,,,,,,,,,,,,,,,
2338,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,5,7,CR,,,,,,,,,,,,,,,
2339,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,6,1,CR,,,1,0,0,0,,0,,0,,,,,
2340,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,6,2,CR,,,,,,,,,,,,,,,
2341,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,6,3,CR,,,,,,,,,,,,,,,
2342,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,6,4,CR,,,,,,,,,,,,,,,
2343,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,6,5,CR,,,,,,,,,,,,,,,
2344,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,6,6,CR,,,,,,,,,,,,,,,
2345,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,6,7,SKM,,,,,,,,,,,,,,,
2346,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,7,1,SKM,,,,,,,,,,,,,,,
2347,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,7,2,CR,,,,,,,,,,,,,,,
2348,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,7,3,SK,1,1,1,1,1,1,6.5,1,6,1,5,,,,
2349,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,7,4,CR,,,,,,,,,,,,,,,
2350,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,7,5,SKM,1,1,0,0,0,0,,0,,0,,,,,
2351,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,7,6,SK,1,1,0,0,0,0,,0,,0,,,,,
2352,2,17,sj,T,39.64,0,-,104.14,27.94,7.62,7,7,SK,,,,,,,,,,,,,,,
2206,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,1,1,SK,1,0,0,0,0,0,,0,,0,,,,,
2207,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,1,2,SKM,,,,,,,,,,,,,,,
2208,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,1,3,SKM,,,,,,,,,,,,,,,
2209,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,1,4,CR,,,,,,,,,,,,,,,
2210,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,1,5,CR,,,,,,,,,,,,,,,
2211,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,1,6,CR,,,,,,,,,,,,,,,
2212,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,1,7,SKM,,,,,,,,,,,,,,,
2213,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,2,1,SK,,,,,,,,,,,,,,,
2214,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,2,2,SKM,,,,,,,,,,,,,,,
2215,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,2,3,SKM,,,,,,,,,,,,,,,
2216,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,2,4,CR,,,,,1,1,4,1,4,0,,,,,
2217,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,2,5,CR,,,,,1,1,9.5,0,,0,,,,,
2218,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,2,6,CR,,,,,,,,,,,,,,,
2219,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,2,7,CR,,,,,1,1,2.5,1,3,1,3,,,,
2220,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,3,1,CR,,,,,,,,,,,,,,,
2221,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,3,2,SKM,,,,,,,,,,,,,,,
2222,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,3,3,SKM,,,,,,,,,,,,,,,
2223,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,3,4,PR,,,,,,,,,,,,,,,
2224,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,3,5,CR,,,,,,,,,,,,,,,
2225,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,3,6,CR,,,,,,,,,,,,,,,
2226,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,3,7,CR,,,,,,,,,,,,,,,
2227,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,4,1,CR,,,,,,,,,,,,,,,
2228,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,4,2,SK,,,,,,,,,,,,,,,
2229,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,4,3,CR,,,,,,,,,,,,,,,
2230,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,4,4,SKM,,,,,,,,,,,,,,,
2231,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,4,5,PR,,,,,,,,,,,,,,,
2232,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,4,6,CR,,1,1,1,0,0,,0,,0,,,,,
2233,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,4,7,SKM,,,,,,,,,,,,,,,
2234,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,5,1,CR,,,,,,,,,,,,,,,
2235,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,5,2,SK,1,1,0,0,0,0,,0,,0,,,,,
2236,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,5,3,PR,,,,,,,,,,,,,,,
2237,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,5,4,SKM,,,,,,,,,,,,,,,
2238,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,5,5,SKM,1,1,1,1,0,0,,0,,0,,,,,
2239,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,5,6,SKM,,,,,,,,,,,,,,,
2240,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,5,7,CR,,1,1,1,1,1,2,0,,0,,,,,
2241,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,6,1,SKM,,,,,,,,,,,,,,,
2242,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,6,2,SK,1,1,1,1,0,0,,0,,0,,,,,
2243,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,6,3,SKM,,,,,,,,,,,,,,,
2244,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,6,4,SK,1,0,0,0,0,0,,0,,0,,,,,
2245,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,6,5,SK,,,,,1,1,8.5,1,11,1,13,,,,
2246,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,6,6,SKM,,,,,,,,,,,,,,,
2247,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,6,7,SKM,,,,,1,1,6,1,6,1,6,,,,
2248,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,7,1,CR,,,,,,,,,,,,,,,
2249,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,7,2,SK,1,1,1,0,0,0,,0,,0,,,,,
2250,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,7,3,CR,,1,1,0,0,0,,0,,0,,,,,
2251,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,7,4,CR,,,,,1,1,12,1,11,1,12,,,,
2252,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,7,5,CR,,,,,,,,,,,,,,,
2253,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,7,6,SK,,1,0,0,0,0,,0,,0,,,,,
2254,2,11,sj,T,39.64,0,+,228.6,73.66,53.34,7,7,SK,,,,,,,,,,,,,,,
2255,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,1,1,SK,,,1,1,1,1,6.5,1,7,1,8,,,,
2256,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,1,2,SKM,,,,,,,,,,,,,,,
2257,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,1,3,SK,,,,,,,,,,,,,,,
2258,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,1,4,SKM,,,,,,,,,,,,,,,
2259,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,1,5,CR,,1,0,0,0,0,,0,,0,,,,,
2260,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,1,6,PR,1,0,0,0,0,0,,0,,0,,,,,
2261,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,1,7,SKM,,,,,,,,,,,,,,,
2262,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,2,1,CR,,,,,,,,1,6,0,,,,,
2263,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,2,2,SKM,,,,,,,,,,,,,,,
2264,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,2,3,SKM,,,,,,,,,,,,,,,
2265,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,2,4,SK,,,,,,,,,,,,,,,
2266,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,2,5,CR,,,,,,,,,,,,,,,
2267,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,2,6,SKM,,,,,,,,,,,,,,,
2268,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,2,7,PR,1,1,1,1,1,0,,0,,0,,,,,
2269,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,3,1,SKM,1,1,1,1,0,0,,0,,0,,,,,
2270,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,3,2,SK,,,,,,,,,,,,,,,
2271,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,3,3,CR,,,,,,,,,,,,,,,
2272,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,3,4,SK,,,,,,,,,,,,,,,
2273,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,3,5,CR,,,,,1,1,10.5,1,11,1,9,,,,
2274,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,3,6,CR,,,,,,,,,,,,,,,
2275,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,3,7,CR,,,,,,,,,,,,,,,
2276,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,4,1,CR,,,,,,,,,,,,,,,
2277,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,4,2,SK,,,,,,,,,,,,,,,
2278,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,4,3,CR,,,,,,,,,,,,,,,
2279,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,4,4,SKM,,1,0,0,0,0,,0,,0,,,,,
2280,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,4,5,CR,,,,,,,,,,,,,,,
2281,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,4,6,SK,,,,,,,,,,,,,,,
2282,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,4,7,SKM,1,1,1,0,0,0,,0,,0,,,,,
2283,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,5,1,CR,,,,,,,,,,,,,,,
2284,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,5,2,CR,1,1,1,0,0,0,,0,,0,,,,,
2285,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,5,3,SKM,,,,,,,,,,,,,,,
2286,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,5,4,SKM,,,,,,,,,,,,,,,
2287,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,5,5,CR,,,,,,,,,,,,,,,
2288,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,5,6,CR,,,,,,,,,,,,,,,
2289,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,5,7,CR,1,1,1,1,0,0,,0,,0,,,,,
2290,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,6,1,CR,,,,,,,,,,,,,,,
2291,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,6,2,CR,,,,,,,,,,,,,,,
2292,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,6,3,SKM,,,,,,,,,,,,,,,
2293,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,6,4,SKM,,,,,,,,1,8,1,5,,,,
2294,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,6,5,SKM,,,,,,,,,,,,,,,
2295,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,6,6,PR,1,1,1,1,1,0,,0,,0,,,,,
2296,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,6,7,SK,1,0,0,0,0,0,,0,,0,,,,,
2297,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,7,1,SK,,,,,,,,,,,,,,,
2298,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,7,2,SKM,,,,,,,,,,,,,,,
2299,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,7,3,CR,,,,,1,1,2.5,1,3,1,6,,,,
2300,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,7,4,SKM,,,,,,,,,,,,,,,
2301,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,7,5,CR,,,,,,,,,,,,,,,
2302,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,7,6,SK,,,,,,,,,,,,,,,
2303,2,14,sj,T,39.64,0,A,147.32,38.1,25.4,7,7,CR,,1,0,0,0,0,,0,,0,,,,,
2451,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,1,1,CR,,,,,,,,,,1,1,,,,
2452,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,1,2,CR,,1,1,0,0,0,,0,,0,,,,,
2453,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,1,3,SKM,,,,,1,1,9,1,9,1,6,,,,
2454,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,1,4,CR,,,,,,,,,,,,,,,
2455,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,1,5,CR,,1,1,1,1,1,14,1,14,1,11,,,,
2456,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,1,6,SK,,,,,,,,,,,,,,,
2457,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,1,7,CR,,,,,,,,,,,,,,,
2458,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,2,1,CR,,,,,,,,,,,,,,,
2459,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,2,2,SKM,,,,,,,,1,13,1,10,,,,
2460,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,2,3,CR,1,1,1,1,1,1,12.5,1,10,1,10,,,,
2461,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,2,4,CR,,,,,,,,,,,,,,,
2462,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,2,5,SKM,,,,,1,1,6.5,1,7,1,9,,,,
2463,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,2,6,SKM,,,,,,,,,,,,,,,
2464,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,2,7,CR,,,,,,,,,,,,,,,
2465,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,3,1,CR,,,,,,,,,,,,,,,
2466,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,3,2,SK,,,,,,1,22,1,22,1,11,,,,
2467,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,3,3,SK, ,1,0,0,0,0,,0,,0,,,,,
2468,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,3,4,SKM,,,,,,,,,,,,,,,
2469,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,3,5,SKM,,,,,,,,,,,,,,,
2470,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,3,6,CR,,,,,,,,,,,,,,,
2471,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,3,7,SK, ,1,1,1,1,1,14.6,1,14,1,20,,,,
2472,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,4,1,PR,,,,,,,,,,,,,,,
2473,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,4,2,SKM,,,,,,,,,,,,,,,
2474,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,4,3,CR,,,,,,,,,,,,,,,
2475,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,4,4,SK,1,1,0,0,0,0,,0,,0,,,,,
2476,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,4,5,SKM,,,,,,,,,,,,,,,
2477,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,4,6,SKM,,,,,,,,,,,,,,,
2478,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,4,7,PR,,,,,,,,,,,,,,,
2479,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,5,1,CR,1,1,1,0,0,0,,0,,0,,,,,
2480,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,5,2,SK,1,1,1,1,1,1,10.5,1,10,1,4,,,,
2481,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,5,3,SKM,,,,,,,,,,,,,,,
2482,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,5,4,SKM,,1,1,1,1,1,5.5,0,,0,,,,,
2483,3,26,sj,T,37.66,1,-,106.68,30.48,7.62,5,5,SKM,,,,,,,,,,,,,,,
